date,close,ticker
2025-11-20,28.41,UUP.US
2025-11-21,28.39,UUP.US
2025-11-24,28.39,UUP.US
2025-11-25,28.31,UUP.US
2025-11-26,28.23,UUP.US
2025-11-28,28.21,UUP.US
2025-12-01,28.2,UUP.US
2025-12-02,28.19,UUP.US
2025-12-03,28.05,UUP.US
2025-12-04,28.11,UUP.US
2025-12-05,28.08,UUP.US
2025-12-08,28.12,UUP.US
2025-12-09,28.16,UUP.US
2025-12-10,28.01,UUP.US
2025-12-11,27.91,UUP.US
2025-12-12,27.95,UUP.US
2025-12-15,27.93,UUP.US
2025-12-16,27.9,UUP.US
2025-12-17,27.96,UUP.US
2025-12-18,27.98,UUP.US
2025-12-19,28.07,UUP.US
2025-12-22,27.03,UUP.US
2025-12-23,26.94,UUP.US
2025-12-24,26.95,UUP.US
2025-12-26,26.97,UUP.US
2025-07-09,89.19,VNQ.US
2025-07-10,89.75,VNQ.US
2025-07-11,89.76,VNQ.US
2025-07-14,90.34,VNQ.US
2025-07-15,89.01,VNQ.US
2025-07-16,89.85,VNQ.US
2025-07-17,89.75,VNQ.US
2025-07-18,89.94,VNQ.US
2025-07-21,90.31,VNQ.US
2025-07-22,91.86,VNQ.US
2025-07-23,92.04,VNQ.US
2025-07-24,91.72,VNQ.US
2025-07-25,91.73,VNQ.US
2025-07-28,90.26,VNQ.US
2025-07-29,91.71,VNQ.US
2025-07-30,90.41,VNQ.US
2025-07-31,89.14,VNQ.US
2025-08-01,88.92,VNQ.US
2025-08-04,89.83,VNQ.US
2025-08-05,90.24,VNQ.US
2025-08-06,89.54,VNQ.US
2025-08-07,89.8,VNQ.US
2025-08-08,89.06,VNQ.US
2025-08-11,88.47,VNQ.US
2025-08-12,88.97,VNQ.US
2025-08-13,89.8,VNQ.US
2025-08-14,89.16,VNQ.US
2025-08-15,89.67,VNQ.US
2025-08-18,88.91,VNQ.US
2025-08-19,90.44,VNQ.US
2025-08-20,90.7,VNQ.US
2025-08-21,90.43,VNQ.US
2025-08-22,92.18,VNQ.US
2025-08-25,91.65,VNQ.US
2025-08-26,91.41,VNQ.US
2025-08-27,91.98,VNQ.US
2025-08-28,91.74,VNQ.US
2025-08-29,92.24,VNQ.US
2025-09-02,90.71,VNQ.US
2025-09-03,90.76,VNQ.US
2025-09-04,91.44,VNQ.US
2025-09-05,92.47,VNQ.US
2025-09-08,91.93,VNQ.US
2025-09-09,91.72,VNQ.US
2025-09-10,91.57,VNQ.US
2025-09-11,93.24,VNQ.US
2025-09-12,92.81,VNQ.US
2025-09-15,92.66,VNQ.US
2025-09-16,92.17,VNQ.US
2025-09-17,92.05,VNQ.US
2025-09-18,92.25,VNQ.US
2025-09-19,91.65,VNQ.US
2025-09-22,91.67,VNQ.US
2025-09-23,92.17,VNQ.US
2025-09-24,90.4,VNQ.US
2025-09-25,90.13,VNQ.US
2025-09-26,91.02,VNQ.US
2025-09-29,91.05,VNQ.US
2025-09-30,91.42,VNQ.US
2025-10-01,91.56,VNQ.US
2025-10-02,91.08,VNQ.US
2025-10-03,91.42,VNQ.US
2025-10-06,90.56,VNQ.US
2025-10-07,90.23,VNQ.US
2025-10-08,89.76,VNQ.US
2025-10-09,89.27,VNQ.US
2025-10-10,88.13,VNQ.US
2025-10-13,88.69,VNQ.US
2025-10-14,89.6,VNQ.US
2025-10-15,90.9,VNQ.US
2025-10-16,90.58,VNQ.US
2025-10-17,91.17,VNQ.US
2025-10-20,92.09,VNQ.US
2025-10-21,91.83,VNQ.US
2025-10-22,92.22,VNQ.US
2025-10-23,92.16,VNQ.US
2025-10-24,92.43,VNQ.US
2025-10-27,92.69,VNQ.US
2025-10-28,90.87,VNQ.US
2025-10-29,88.53,VNQ.US
2025-10-30,88.95,VNQ.US
2025-10-31,89.18,VNQ.US
2025-11-03,89.05,VNQ.US
2025-11-04,89.2,VNQ.US
2025-11-05,89.28,VNQ.US
2025-11-06,88.85,VNQ.US
2025-11-07,90.23,VNQ.US
2025-11-10,90.18,VNQ.US
2025-11-11,91.19,VNQ.US
2025-11-12,90.51,VNQ.US
2025-11-13,89.4,VNQ.US
2025-11-14,89.59,VNQ.US
2025-11-17,88.85,VNQ.US
2025-11-18,89.21,VNQ.US
2025-11-19,88.51,VNQ.US
2025-11-20,88.14,VNQ.US
2025-11-21,89.57,VNQ.US
2025-11-24,89.81,VNQ.US
2025-11-25,90.64,VNQ.US
2025-11-26,91.04,VNQ.US
2025-11-28,91.34,VNQ.US
2025-12-01,90.29,VNQ.US
2025-12-02,89.97,VNQ.US
2025-12-03,90.2,VNQ.US
2025-12-04,89.98,VNQ.US
2025-12-05,89.88,VNQ.US
2025-12-08,89.19,VNQ.US
2025-12-09,88.85,VNQ.US
2025-12-10,89.17,VNQ.US
2025-12-11,89.56,VNQ.US
2025-12-12,89.45,VNQ.US
2025-12-15,89.73,VNQ.US
2025-12-16,89.07,VNQ.US
2025-12-17,89.4,VNQ.US
2025-12-18,88.93,VNQ.US
2025-12-19,88.59,VNQ.US
2025-12-22,88.24,VNQ.US
2025-12-23,88.18,VNQ.US
2025-12-24,88.76,VNQ.US
2025-12-26,88.86,VNQ.US
2025-07-09,52.4,XLF.US
2025-07-10,52.71,XLF.US
2025-07-11,52.16,XLF.US
2025-07-14,52.55,XLF.US
2025-07-15,51.65,XLF.US
2025-07-16,52.01,XLF.US
2025-07-17,52.51,XLF.US
2025-07-18,52.54,XLF.US
2025-07-21,52.39,XLF.US
2025-07-22,52.68,XLF.US
2025-07-23,53.1,XLF.US
2025-07-24,53.07,XLF.US
2025-07-25,53.44,XLF.US
2025-07-28,53.07,XLF.US
2025-07-29,52.8,XLF.US
2025-07-30,52.7,XLF.US
2025-07-31,52.37,XLF.US
2025-08-01,51.4,XLF.US
2025-08-04,51.91,XLF.US
2025-08-05,51.7,XLF.US
2025-08-06,51.95,XLF.US
2025-08-07,51.37,XLF.US
2025-08-08,51.85,XLF.US
2025-08-11,51.83,XLF.US
2025-08-12,52.46,XLF.US
2025-08-13,52.76,XLF.US
2025-08-14,53.01,XLF.US
2025-08-15,52.46,XLF.US
2025-08-18,52.5,XLF.US
2025-08-19,52.6,XLF.US
2025-08-20,52.87,XLF.US
2025-08-21,52.7,XLF.US
2025-08-22,53.57,XLF.US
2025-08-25,53.26,XLF.US
2025-08-26,53.67,XLF.US
2025-08-27,53.78,XLF.US
2025-08-28,53.85,XLF.US
2025-08-29,53.99,XLF.US
2025-09-02,53.59,XLF.US
2025-09-03,53.5,XLF.US
2025-09-04,54.06,XLF.US
2025-09-05,53.07,XLF.US
2025-09-08,53.11,XLF.US
2025-09-09,53.34,XLF.US
2025-09-10,53.16,XLF.US
2025-09-11,54.03,XLF.US
2025-09-12,53.8,XLF.US
2025-09-15,53.68,XLF.US
2025-09-16,53.56,XLF.US
2025-09-17,54.08,XLF.US
2025-09-18,54.13,XLF.US
2025-09-19,54.25,XLF.US
2025-09-22,54.0,XLF.US
2025-09-23,53.76,XLF.US
2025-09-24,53.61,XLF.US
2025-09-25,53.47,XLF.US
2025-09-26,53.86,XLF.US
2025-09-29,54.13,XLF.US
2025-09-30,53.87,XLF.US
2025-10-01,53.39,XLF.US
2025-10-02,53.35,XLF.US
2025-10-03,53.72,XLF.US
2025-10-06,53.7,XLF.US
2025-10-07,53.77,XLF.US
2025-10-08,53.51,XLF.US
2025-10-09,53.32,XLF.US
2025-10-10,52.16,XLF.US
2025-10-13,52.66,XLF.US
2025-10-14,53.24,XLF.US
2025-10-15,53.24,XLF.US
2025-10-16,51.76,XLF.US
2025-10-17,52.18,XLF.US
2025-10-20,52.79,XLF.US
2025-10-21,52.73,XLF.US
2025-10-22,52.43,XLF.US
2025-10-23,52.54,XLF.US
2025-10-24,53.11,XLF.US
2025-10-27,53.33,XLF.US
2025-10-28,52.99,XLF.US
2025-10-29,52.09,XLF.US
2025-10-30,52.23,XLF.US
2025-10-31,52.37,XLF.US
2025-11-03,52.15,XLF.US
2025-11-04,52.42,XLF.US
2025-11-05,52.6,XLF.US
2025-11-06,52.41,XLF.US
2025-11-07,52.78,XLF.US
2025-11-10,52.97,XLF.US
2025-11-11,53.21,XLF.US
2025-11-12,53.67,XLF.US
2025-11-13,52.98,XLF.US
2025-11-14,52.45,XLF.US
2025-11-17,51.45,XLF.US
2025-11-18,51.37,XLF.US
2025-11-19,51.56,XLF.US
2025-11-20,51.11,XLF.US
2025-11-21,51.67,XLF.US
2025-11-24,51.89,XLF.US
2025-11-25,52.54,XLF.US
2025-11-26,52.95,XLF.US
2025-11-28,53.33,XLF.US
2025-12-01,52.89,XLF.US
2025-12-02,52.84,XLF.US
2025-12-03,53.55,XLF.US
2025-12-04,53.66,XLF.US
2025-12-05,53.68,XLF.US
2025-12-08,53.48,XLF.US
2025-12-09,53.28,XLF.US
2025-12-10,53.89,XLF.US
2025-12-11,54.87,XLF.US
2025-12-12,54.95,XLF.US
2025-12-15,54.99,XLF.US
2025-12-16,54.64,XLF.US
2025-12-17,54.63,XLF.US
2025-12-18,54.54,XLF.US
2025-12-19,54.84,XLF.US
2025-12-22,55.32,XLF.US
2025-12-23,55.43,XLF.US
2025-12-24,55.73,XLF.US
2025-12-26,55.61,XLF.US
2025-07-09,257.83,XLK.US
2025-07-10,256.98,XLK.US
2025-07-11,255.85,XLK.US
2025-07-14,255.64,XLK.US
2025-07-15,257.91,XLK.US
2025-07-16,258.71,XLK.US
2025-07-17,261.06,XLK.US
2025-07-18,260.89,XLK.US
2025-07-21,261.23,XLK.US
2025-07-22,258.81,XLK.US
2025-07-23,260.29,XLK.US
2025-07-24,261.39,XLK.US
2025-07-25,261.99,XLK.US
2025-07-28,264.08,XLK.US
2025-07-29,264.09,XLK.US
2025-07-30,264.68,XLK.US
2025-07-31,262.74,XLK.US
2025-08-01,257.07,XLK.US
2025-08-04,262.29,XLK.US
2025-08-05,260.12,XLK.US
2025-08-06,263.05,XLK.US
2025-08-07,263.29,XLK.US
2025-08-08,265.92,XLK.US
2025-08-11,264.12,XLK.US
2025-08-12,268.21,XLK.US
2025-08-13,268.31,XLK.US
2025-08-14,267.73,XLK.US
2025-08-15,265.7,XLK.US
2025-08-18,266.27,XLK.US
2025-08-19,261.62,XLK.US
2025-08-20,259.85,XLK.US
2025-08-21,258.91,XLK.US
2025-08-22,262.42,XLK.US
2025-08-25,261.83,XLK.US
2025-08-26,263.03,XLK.US
2025-08-27,264.45,XLK.US
2025-08-28,266.54,XLK.US
2025-08-29,262.45,XLK.US
2025-09-02,259.8,XLK.US
2025-09-03,261.35,XLK.US
2025-09-04,262.64,XLK.US
2025-09-05,262.86,XLK.US
2025-09-08,264.83,XLK.US
2025-09-09,265.34,XLK.US
2025-09-10,270.15,XLK.US
2025-09-11,271.06,XLK.US
2025-09-12,270.88,XLK.US
2025-09-15,273.32,XLK.US
2025-09-16,272.37,XLK.US
2025-09-17,271.43,XLK.US
2025-09-18,276.12,XLK.US
2025-09-19,278.92,XLK.US
2025-09-22,282.66,XLK.US
2025-09-23,280.22,XLK.US
2025-09-24,278.49,XLK.US
2025-09-25,278.0,XLK.US
2025-09-26,278.84,XLK.US
2025-09-29,280.33,XLK.US
2025-09-30,281.86,XLK.US
2025-10-01,284.62,XLK.US
2025-10-02,286.16,XLK.US
2025-10-03,284.72,XLK.US
2025-10-06,287.6,XLK.US
2025-10-07,285.68,XLK.US
2025-10-08,290.69,XLK.US
2025-10-09,290.2,XLK.US
2025-10-10,278.39,XLK.US
2025-10-13,285.17,XLK.US
2025-10-14,281.51,XLK.US
2025-10-15,284.3,XLK.US
2025-10-16,284.51,XLK.US
2025-10-17,285.01,XLK.US
2025-10-20,288.19,XLK.US
2025-10-21,288.34,XLK.US
2025-10-22,285.49,XLK.US
2025-10-23,289.09,XLK.US
2025-10-24,293.58,XLK.US
2025-10-27,299.0,XLK.US
2025-10-28,301.96,XLK.US
2025-10-29,304.13,XLK.US
2025-10-30,300.39,XLK.US
2025-10-31,300.68,XLK.US
2025-11-03,301.91,XLK.US
2025-11-04,293.94,XLK.US
2025-11-05,295.09,XLK.US
2025-11-06,289.16,XLK.US
2025-11-07,288.16,XLK.US
2025-11-10,295.53,XLK.US
2025-11-11,293.01,XLK.US
2025-11-12,293.92,XLK.US
2025-11-13,286.59,XLK.US
2025-11-14,288.15,XLK.US
2025-11-17,283.64,XLK.US
2025-11-18,279.03,XLK.US
2025-11-19,280.97,XLK.US
2025-11-20,272.15,XLK.US
2025-11-21,273.2,XLK.US
2025-11-24,279.71,XLK.US
2025-11-25,280.46,XLK.US
2025-11-26,283.78,XLK.US
2025-11-28,286.22,XLK.US
2025-12-01,286.35,XLK.US
2025-12-02,289.3,XLK.US
2025-12-03,289.99,XLK.US
2025-12-04,291.07,XLK.US
2025-12-05,146.6,XLK.US
2025-12-08,147.63,XLK.US
2025-12-09,148.02,XLK.US
2025-12-10,148.73,XLK.US
2025-12-11,147.97,XLK.US
2025-12-12,143.69,XLK.US
2025-12-15,142.3,XLK.US
2025-12-16,142.56,XLK.US
2025-12-17,139.39,XLK.US
2025-12-18,141.54,XLK.US
2025-12-19,144.6,XLK.US
2025-12-22,145.16,XLK.US
2025-12-23,145.95,XLK.US
2025-12-24,146.3,XLK.US
2025-12-26,146.52,XLK.US
